"COVID-19 National Incident Room Surveillance Team","","COVID-19, Australia: Epidemiology Report 14 (Reporting week to 23:59 AEST 3 May 2020)",2020,"Communicable diseases intelligence (2018)","44",,,"","",,1,"10.33321/cdi.2020.44.42","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084532680&doi=10.33321%2fcdi.2020.44.42&partnerID=40&md5=4f00771664ad49cfc3e42b9888ee3e32","Confirmed cases in Australia notified up to 03 May 2020: notifications = 6,784; deaths = 89. The reduction in international travel and domestic movement, social distancing measures and public health action have likely slowed the spread of COVID-19 in Australia. Currently new notifications in Australia are mostly considered to be locally-acquired with some cases still reported among people with recent overseas travel. Most locally-acquired cases can be linked back to a confirmed case or known cluster, with a small portion unable to be epidemiologically linked to another case. The ratio of overseas-acquired cases to locally-acquired cases varies by jurisdiction. The crude case fatality rate (CFR) in Australia remains low (1.3%) compared to the World Health Organization's globally-reported rate (7.1%) and to other comparable high-income countries such as the United States of America (5.7%) and the United Kingdom (15.4%). The lower CFR in Australia is likely reflective of high case ascertainment including detection of mild cases. Internationally, cases continue to increase. The rates of increase have started to slow in several regions, although it is too soon to tell whether this trend will be sustained. © Commonwealth of Australia CC BY-NC-ND.","2019-nCoV; acute respiratory disease; Australia; coronavirus disease 2019; COVID-19; epidemiology; novel coronavirus; SARS-CoV-2","adult; aged; Australia; Betacoronavirus; coronavirus disease 2019; Coronavirus infection; female; health survey; human; isolation and purification; male; middle aged; pandemic; public health; Severe acute respiratory syndrome coronavirus 2; very elderly; virus pneumonia; young adult; Adult; Aged; Aged, 80 and over; Australia; Betacoronavirus; Coronavirus Infections; Female; Humans; Male; Middle Aged; Pandemics; Pneumonia, Viral; Population Surveillance; Public Health; Young Adult","32393161","Commun Dis Intell (2018)",Article,"Final",Open Access,Scopus,2-s2.0-85084532680
"Hu X., Hong D.-S., Yang H.-Y., Zheng D.-S., Zhao Q.-W.","57216726039;26024774000;57216726464;56420504400;55636318372;","Detection and Analysis of Safety Signals of Chloroquine Based Upon FDA Adverse Event Database [基于FDA数据库对氯喹不良反应信号的检测及药物相互作用分析]",2020,"Chinese Pharmaceutical Journal","55","9",,"685","691",,,"10.11669/cpj.2020.09.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088980118&doi=10.11669%2fcpj.2020.09.004&partnerID=40&md5=f00f5f917875cbd8f8ef514dab7da76f","OBJECTIVE: To analyze and evaluate the safety signals of chloroquine in the patients, and to provide a valuable reference for rational use in clinic. METHODS: Both the reporting odds ratio (ROR) method and Bayesian confidence propagation neural network (BCPNN) were applied to analyze safety signals of chloroquine based upon the adverse drug events (ADEs) data ranging from 2004 to 2020 as reported in the Adverse Event Reporting System (FAERS) database of the Food and Drug Administration (FDA), and to systematically assesse the safety signals of chloroquine phosphate on various organs systems. RESULTS: Among the 2 063 reports of ADEs studied, 557 reports were considered to be mainly caused by chloroquine. The results demonstrated that the high-risk ADEs signals of chloroquine involved various systems, such as atrioventricular block complete (ROR=2.90, IC-2SD=1.64), ventricular fibrillation (ROR=3.40, IC-2SD=1.27), blindness (ROR=27.51, IC-2SD=0.55), cardiogenic shock (ROR=6.86, IC-2SD=0.54), vomiting (ROR=1.70, IC-2SD=1.83). Moreover, some rare ADEs with high-risk signals showed a correlation with chloroquine, including hypokalaemia (ROR=4.18,IC-2SD=1.51), renal failure acute (ROR=3.08, IC-2SD=0.30), methaemoglobinaemia (ROR=4.37, IC-2SD=0.03), and pyrexia (ROR=1.80, IC-2SD=1.84), which were consistent with literature reports. However, these ADEs were not listed in instruction and worth much attention in clinic. Moreover, basic diseases of patients and drug incompatibility need much attention to prevent the occurrence and exacerbation of chloroquine-related adverse reactions. CONCLUSION: A comprehensive analysis of the ADEs signals of chloroquine could shed some light on understanding of its safety characteristics and would provide valuable information for rational use of chloroquine in clinic, especially in treatment of COVID-19. Copyright 2020 by the Chinese Pharmaceutical Association.","Adverse drug event; American Adverse Events Reporting System; Chloroquine; Novel coronavirus pneumonia; Signal detection","chloroquine; acute kidney failure; Article; Bayesian network; blindness; cardiogenic shock; complete heart block; data base; disease exacerbation; drug safety; drug surveillance program; fever; Food and Drug Administration; heart ventricle fibrillation; human; hypokalemia; methemoglobinemia; vomiting",,"Chin. Pharm. J. (China)",Article,"Final",,Scopus,2-s2.0-85088980118
"Padilla-Rojas C., Lope-Pari P., Vega-Chozo K., Balbuena-Torres J., Caceres-Rey O., Bailon-Calderon H., Huaringa-Nuñez M., Rojas-Serrano N.","57216884205;57217106966;57217108715;57205687093;57194241607;57203804010;57217100524;57217108292;","Near-complete genome sequence of a 2019 Novel Coronavirus (SARS-CoV-2) strain causing a COVID-19 case in Peru",2020,"Microbiology Resource Announcements","9","19", e00303-20,"","",,1,"10.1128/MRA.00303-20","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086224494&doi=10.1128%2fMRA.00303-20&partnerID=40&md5=b333fa00c1a27932eaaf31ab742e87c0","A near-complete genome sequence was obtained for a novel coronavirus (SARS-CoV-2) strain obtained from an oropharyngeal swab from a Peruvian patient with coronavirus syndrome (COVID-19) who had contact with an individual who had returned to Peru from travel to Italy. © 2020 Padilla-Rojas et al.",,"adenosine; complementary DNA; cytosine; glycoprotein; guanine; nucleocapsid protein; polyprotein; virus RNA; Article; cladistics; coronavirus disease 2019; gene mutation; gene sequence; genome analysis; high throughput sequencing; human; nonhuman; nucleotide sequence; Peru; phylogeny; Severe acute respiratory syndrome coronavirus 2; virus genome",,"Micro. Res. Ann",Article,"Final",Open Access,Scopus,2-s2.0-85086224494
"Sun F., Ganguli A., Nguyen J., Brisbin R., Shanmugam K., Hirschberg D.L., Wheeler M.B., Bashir R., Nash D.M., Cunningham B.T.","57195418718;57195415130;57216676713;57194647070;57216677372;7006970925;7403129054;7101603429;57202460432;7202329774;","Smartphone-based multiplex 30-minute nucleic acid test of live virus from nasal swab extract",2020,"Lab on a Chip","20","9",,"1621","1627",,3,"10.1039/d0lc00304b","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084271869&doi=10.1039%2fd0lc00304b&partnerID=40&md5=5a70c6c8332bd3d7560acfc231e6372e","Rapid, sensitive and specific detection and reporting of infectious pathogens is important for patient management and epidemic surveillance. We demonstrated a point-of-care system integrated with a smartphone for detecting live virus from nasal swab media, using a panel of equine respiratory infectious diseases as a model system for corresponding human diseases such as COVID-19. Specific nucleic acid sequences of five pathogens were amplified by loop-mediated isothermal amplification on a microfluidic chip and detected at the end of reactions by the smartphone. Pathogen-spiked horse nasal swab samples were correctly diagnosed using our system, with a limit of detection comparable to that of the traditional lab-based test, polymerase chain reaction, with results achieved in ∼30 minutes. © The Royal Society of Chemistry 2020.",,"Polymerase chain reaction; Smartphones; Viruses; Infectious disease; Infectious pathogens; Limit of detection; Loop mediated isothermal amplifications; Microfluidic chip; Patient management; Point-of-care systems; Specific detection; Nucleic acid sequences; nucleic acid; virus DNA; adult; animal experiment; animal model; Article; bacterial genome; bacterial infection; bacterium detection; comparative study; controlled study; coronavirus disease 2019; diagnostic test accuracy study; DNA template; Equid herpesvirus 3; Equid herpesvirus 4; equine influenza (H3N8); Equus; fluorescence imaging; herpes simplex; herpes zoster; Human alphaherpesvirus 1; limit of detection; loop mediated isothermal amplification; nonhuman; nose smear; nucleic acid analysis; nucleotide sequence; priority journal; real time polymerase chain reaction; respiratory tract infection; strangles; Streptococcus equi; Streptococcus equi subsp.equi; Streptococcus infection; Streptococcus zooepidemicus; support vector machine; viral respiratory tract infection; virus detection; animal; Betacoronavirus; breathing disorder; Coronavirus infection; Equid herpesvirus 1; horse; horse disease; Influenza A virus (H3N8); isolation and purification; lab on a chip; laboratory technique; microbiology; mobile application; molecular diagnosis; nose; nucleic acid amplification; point of care system; procedures; smartphone; veterinary medicine; virology; Animals; Betacoronavirus; Clinical Laboratory Techniques; Coronavirus Infections; Herpesvirus 1, Equid; Herpesvirus 4, Equid; Horse Diseases; Horses; Influenza A Virus, H3N8 Subtype; Lab-On-A-Chip Devices; Mobile Applications; Molecular Diagnostic Techniques; Nose; Nucleic Acid Amplification Techniques; Point-of-Care Systems; Respiration Disorders; Smartphone; Streptococcus equi","32334422","Lab Chip",Article,"Final",,Scopus,2-s2.0-85084271869
"Buonaguro L., Tagliamonte M., Tornesello M.L., Buonaguro F.M.","6602777495;8227203000;6603331759;6603981028;","SARS-CoV-2 RNA polymerase as target for antiviral therapy",2020,"Journal of Translational Medicine","18","1", 185,"","",,1,"10.1186/s12967-020-02355-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084329043&doi=10.1186%2fs12967-020-02355-3&partnerID=40&md5=bf65046b5293fbbc493b3247c80100a5","A new human coronavirus named SARS-CoV-2 was identified in several cases of acute respiratory syndrome in Wuhan, China in December 2019. On March 11 2020, WHO declared the SARS-CoV-2 infection to be a pandemic, based on the involvement of 169 nations. Specific drugs for SARS-CoV-2 are obviously not available. Currently, drugs originally developed for other viruses or parasites are currently in clinical trials based on empiric data. In the quest of an effective antiviral drug, the most specific target for an RNA virus is the RNA-dependent RNA-polymerase (RdRp) which shows significant differences between positive-sense and negative-sense RNA viruses. An accurate evaluation of RdRps from different viruses may guide the development of new drugs or the repositioning of already approved antiviral drugs as treatment of SARS-CoV-2. This can accelerate the containment of the SARS-CoV-2 pandemic and, hopefully, of future pandemics due to other emerging zoonotic RNA viruses. © 2020 The Author(s).",,"antivirus agent; favipiravir; nhc eidd 1931; remdesivir; RNA directed RNA polymerase; sofosbuvir; unclassified drug; antivirus agent; RNA directed RNA polymerase; amino acid sequence; antiviral therapy; coronavirus disease 2019; drug targeting; enzyme structure; human; humoral immunity; nonhuman; pandemic; Review; sequence homology; Severe acute respiratory syndrome coronavirus 2; virus replication; virus transcription; virus transmission; zoonosis; Betacoronavirus; chemistry; conserved sequence; Coronavirus infection; drug effect; drug repositioning; enzymology; isolation and purification; metabolism; molecular model; pandemic; sequence alignment; virology; virus pneumonia; virus shedding; Amino Acid Sequence; Antiviral Agents; Betacoronavirus; Conserved Sequence; Coronavirus Infections; Drug Repositioning; Humans; Models, Molecular; Pandemics; Pneumonia, Viral; RNA Replicase; Sequence Alignment; Virus Replication; Virus Shedding","32370758","J. Transl. Med.",Review,"Final",Open Access,Scopus,2-s2.0-85084329043
"Murakami M., Hata A., Honda R., Watanabe T.","23486135100;56396289200;12039315600;55700101000;","Letter to the Editor: Wastewater-Based Epidemiology Can Overcome Representativeness and Stigma Issues Related to COVID-19",2020,"Environmental Science and Technology","54","9",,"5311","",,7,"10.1021/acs.est.0c02172","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084227203&doi=10.1021%2facs.est.0c02172&partnerID=40&md5=a9862ad7a777b70b657d4bc2bcd0ea6d",[No abstract available],,"coronavirus disease 2019; epidemic; human; Letter; Netherlands; nonhuman; Severe acute respiratory syndrome coronavirus 2; stigma; virus concentration; virus detection; virus transmission; waste water; water sampling; watershed; Betacoronavirus; Coronavirus infection; pandemic; virus pneumonia; Betacoronavirus; Coronavirus Infections; Humans; Pandemics; Pneumonia, Viral; Wastewater-Based Epidemiological Monitoring","32323978","Environ. Sci. Technol.",Letter,"Final",Open Access,Scopus,2-s2.0-85084227203
"Christdas J., Pushpanathan M.","57218168861;55363541100;","COVID-19 prophylaxis: The desperate need for mankind",2020,"Journal of Pure and Applied Microbiology","14","1",,"695","698",,,"10.22207/JPAM.14.SPL1.02","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088117816&doi=10.22207%2fJPAM.14.SPL1.02&partnerID=40&md5=106f26dcb6a874351cf1603d6f422c2e",[No abstract available],,"RNA; Coronaviridae; coronavirus disease 2019; human; nonhuman; Note; prophylaxis; virus transmission",,"J. Pure Appl. Microbiol.",Note,"Final",Open Access,Scopus,2-s2.0-85088117816
"McDermott A.","57209399545;","Molecular biologists offer “wartime service” in the effort to test for COVID-19",2020,"Proceedings of the National Academy of Sciences of the United States of America","117","18",,"9656","9659",,,"10.1073/pnas.2006240117","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084319037&doi=10.1073%2fpnas.2006240117&partnerID=40&md5=68c17b95fd9c6a030d539ee83b3a0675",[No abstract available],,"virus RNA; Article; biochemist; biologist; certification; clinical laboratory; coronavirus disease 2019; ecologist; human; laboratory personnel; legal aspect; licensing; molecular biologist; nonhuman; nose smear; pandemic; point of care testing; polymerase chain reaction; priority journal; RNA extraction; Severe acute respiratory syndrome coronavirus 2; specimen handling; Betacoronavirus; Coronavirus infection; genetics; isolation and purification; laboratory technique; molecular biology; personnel; procedures; virus genome; virus pneumonia; Betacoronavirus; Clinical Laboratory Techniques; Coronavirus Infections; Genome, Viral; Humans; Molecular Biology; Pandemics; Pneumonia, Viral; Research Personnel; RNA, Viral","32295880","Proc. Natl. Acad. Sci. U. S. A.",Article,"Final",Open Access,Scopus,2-s2.0-85084319037
"Wang T., Li X., Tian L., Chen Z., Li Z., Zhang G., Li D., Shen X., Li X., Jiang B., Zhou Q., Deng S., Wang J., Zhu H.","55940283500;55718109900;12781752400;56584959000;8677703600;57204670748;57212271839;55450854900;56996899300;57204696201;56482519000;57201500856;57217212203;57211645789;","Space Remote Sensing Dynamic Monitoring for Urban Complex [城市建筑群航天遥感动态监测]",2020,"Wuhan Daxue Xuebao (Xinxi Kexue Ban)/Geomatics and Information Science of Wuhan University","45","5",,"640","650",,,"10.13203/j.whugis20200096","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086764153&doi=10.13203%2fj.whugis20200096&partnerID=40&md5=5e0680a6813bec64c08c519f0411296a","Urban complex is the basic unit of urban politics, economy and social life, and space remote sensing dynamic monitoring for urban complex is an efficient and accurate technical method. A space remote sensing dynamic monitoring system for urban complex is proposed and constructed from the aspects of application demand, technical method, remote sensing products, management release, etc. Using the system, the construction progress and surrounding water environment monitoring of the urban complex of Huoshenshan Hospital and Leishenshan Hospital are carried out. The construction progress of Huoshenshan Hospital and Leishenshan Hospital is monitored by high-resolution optical satellites such as Gaofen-2, Jilin-1 and Pleiades, which is identical with the construction progress in the news report and the officially published hospital area. The construction intensity of Huoshenshan Hospital is monitored by the high-resolution night light satellite Jilin-1, most areas of the construction plant are under high-intensity construction at night. The water environment around Huoshenshan Hospital and Leishenshan Hospital is monitored by the hyperspectral satellite Zhuhai-1, the construction process has no significant impact on the surrounding water environment. The surface stability of Huoshenshan Hospital and Leishenshan Hospital before construction is analyzed by the high-resolution radar satellite Sentinel-1A, there is no obvious surface subsidence in the construction area of Huoshenshan Hospital, and there are different degrees of surface subsidence signals in the surrounding areas of Leishenshan Hospital. In the critical period of fighting against the coronavirus disease 2019(COVID-19), it has met the public’s attention needs and plays a certain role in stabilizing social mood. A retrospective monitoring of the collapse of Xinjia hotel in Quanzhou is carried out to provide data reference for accident liability analysis. The deformation of Xinjia hotel is mainly caused by the south wall, and the foundation settlement is not obvious. This result is consistent with the fact that the hotel collapses to the south, and the main reason for the collapse is the instability of the internal structure of the building, rather than the uneven ground settlement. The effectiveness of the system is verified. © 2020, Editorial Board of Geomatics and Information Science of Wuhan University. All right reserved.","Hyperspectra; Night light; Optics; Space remote sensing dynamic monitoring; Synthetic aperture radar; Urban complex","Accidents; Hospitals; Hotels; Satellites; Settlement of structures; Space optics; Subsidence; Construction plants; Construction process; Construction progress; Dynamic monitoring system; Foundation settlement; High resolution radar; Hyperspectral satellite; Space remote sensing; Remote sensing; building; collapse; environmental monitoring; ground settlement; hospital sector; remote sensing; Sentinel; urban area; China; Xinjiang Uygur; Coronavirus",,"Wuhan Daxue Xuebao Xinxi Kexue Ban",Article,"Final",,Scopus,2-s2.0-85086764153
"Scalia P., Williams S.J., Luca R., Giordano A., Bucci E.","6602123669;57209736010;55530675000;57217134680;57218207038;","Genetic and cell biology discriminants of Sars-CoV2 infection and susceptibility to Covid-19 pulmonary complication",2020,"European Journal of Molecular and Clinical Medicine","7","1",,"05","09",,,"10.5334/ejmcm.271","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088253291&doi=10.5334%2fejmcm.271&partnerID=40&md5=6b70204a5dad75ad1e160007675665c9",[No abstract available],,"clinical outcome; coronavirus disease 2019; cytology; disease association; disease predisposition; genetics; human; infection risk; infection sensitivity; lung disease; nonhuman; predictive value; Review; RNA sequencing; Severe acute respiratory syndrome coronavirus 2; virus attachment; virus entry",,"Eur. J. Mol. Clin. Med.",Review,"Final",,Scopus,2-s2.0-85088253291
"Santra H.K., Banerjee D.","57218159056;7202633312;","Different cases of SARS-CoV-2 Infection and its impact on health and economy with special emphasis on antiviral drug targets",2020,"Journal of Pure and Applied Microbiology","14","1",,"799","816",,,"10.22207/JPAM.14.SPL1.17","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088138213&doi=10.22207%2fJPAM.14.SPL1.17&partnerID=40&md5=9cde5e7560f364fdc8789546949d7e8d","COVID-19 caused by SARS-CoV-2 has not only issued a pandemic situation but also lead to economic disaster and unprecedented health emergency. Being a close relative of Bat corona-virus, SARS and MERS it’s structural and sequence similarity has abled scientists for repurposing of popular drugs like hydroxychloroquine, cloroquine and also scavenging for lead molecules by in-silico and in-vivo or in-vitro approach. The potent drug targets are ACE2; spike protein binding receptor to host cell surface, Mpro; proteo-lytic polyprotein processing enzymes needed for virion maturation and RdRp; RNA dependent RNA polymerase needed for RNA replication. The recent trend focuses on the fact that cocktail of anti-corona virus treatment will be available soon by broad spectrum antiviral compounds. It takes time to develop such drug targets till then social distancing and following of hygiene are the only way to thrive well. This article incorporates the present World scenario related to COVID infection, focuses on its origin and also future possibilities for a COVID free future. © The Author(s) 2020.","ACE2; Broad spectrum; COVID-19; In-silico; In-vitro; In-vivo; Mpro; RdRp","antivirus agent; neutralizing antibody; tocilizumab; asymptomatic infection; Coronavirinae; coronavirus disease 2019; disease predisposition; disease severity; drug potency; drug targeting; economic aspect; human; Indian; infection prevention; intensive care unit; nonhuman; obesity; organ transplantation; Review; Severe acute respiratory syndrome coronavirus 2; skin manifestation; virus etiology; virus morphology; virus nomenclature; virus transmission",,"J. Pure Appl. Microbiol.",Review,"Final",Open Access,Scopus,2-s2.0-85088138213
"Abu-Farha M., Thanaraj T.A., Qaddoumi M.G., Hashem A., Abubaker J., Al-Mulla F.","10045707200;6701473706;57216893836;57200589744;23491561800;6603636413;","The role of lipid metabolism in COVID-19 virus infection and as a drug target",2020,"International Journal of Molecular Sciences","21","10", 3544,"","",,2,"10.3390/ijms21103544","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084964396&doi=10.3390%2fijms21103544&partnerID=40&md5=207c1c53ce5a09483d4dde414afaf233","The current Coronavirus disease 2019 or COVID-19 pandemic has infected over two million people and resulted in the death of over one hundred thousand people at the time of writing this review. The disease is caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2). Even though multiple vaccines and treatments are under development so far, the disease is only slowing down under extreme social distancing measures that are difficult to maintain. SARS-COV-2 is an enveloped virus that is surrounded by a lipid bilayer. Lipids are fundamental cell components that play various biological roles ranging from being a structural building block to a signaling molecule as well as a central energy store. The role lipids play in viral infection involves the fusion of the viral membrane to the host cell, viral replication, and viral endocytosis and exocytosis. Since lipids play a crucial function in the viral life cycle, we asked whether drugs targeting lipid metabolism, such as statins, can be utilized against SARS-CoV-2 and other viruses. In this review, we discuss the role of lipid metabolism in viral infection as well as the possibility of targeting lipid metabolism to interfere with the viral life cycle. © 2020 by the authors. Licensee MDPI, Basel, Switzerland.","Coronavirus; COVID-19; Endocytosis; Lipid metabolism; SARS-COV-2; Sphingolipid","4 [(5,6,7,8 tetrahydro 5,5,8,8 tetramethyl 2 naphthyl)carboxamido]benzoic acid; angiopoietin related protein 6; angiotensin converting enzyme 2; antivirus agent; caveolin; cholesterol; clathrin; dynamin; fingolimod; hydroxymethylglutaryl coenzyme A reductase; hydroxymethylglutaryl coenzyme A reductase inhibitor; interleukin 6; lj0001; lj001; methyl beta cyclodextrin; peptides and proteins; sphingolipid; sterol regulatory element binding protein; transmembrane protease serine 2; unclassified drug; virus spike protein; amino acid sequence; clinical trial (topic); coronavirus disease 2019; endocytosis; enzyme activity; human; hydroxylation; lipid metabolism; lipogenesis; pneumonia; protein domain; receptor binding domain; Review; Severe acute respiratory syndrome coronavirus 2; virus entry; animal; Betacoronavirus; biosynthesis; Coronavirus infection; drug effect; metabolism; pandemic; virology; virus pneumonia; Animals; Betacoronavirus; Biosynthetic Pathways; Coronavirus Infections; Endocytosis; Humans; Lipid Metabolism; Pandemics; Pneumonia, Viral; Virus Internalization","32429572","Int. J. Mol. Sci.",Review,"Final",Open Access,Scopus,2-s2.0-85084964396
"Wu T.-H., Chang C.-C., Yang C.-H., Lin W.-Y., Ee T.J., Lin C.-W.","57199835531;57191198538;57210134738;57216659588;57216652046;56148212600;","Hybridization chain reactions targeting the severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2)",2020,"International Journal of Molecular Sciences","21","9", 3216,"","",,,"10.3390/ijms21093216","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084220661&doi=10.3390%2fijms21093216&partnerID=40&md5=d68f46046bc32aad12997581d3b1878a","In this work, hybridization chain reactions (HCRs) toward Severe Acute Respiratory Syndrome Coronavirus 2 (SARS–CoV-2) nucleocapsid phosphoproteins gene loci and human RNase P are proposed to provide an isothermal amplification screening tool. The proposed chain reactions target the complementary DNA (cDNA) of SARS–CoV-2, with loci corresponding to gold-standard polymerase chain reaction (PCR) loci. Four hybridization chain reaction reactions are demonstrated herein, targeting N1/N2/N3 loci and human RNase P. The design of the hybridization chain reaction, herein, is assisted with an algorithm. The algorithm helps to search target sequences with low local secondary structure and high hybridization efficiency. The loop domain of the fuel hairpin molecule H1 and H2, which are the tunable segments in such reactions, are used as an optimization parameter to improve the hybridization efficiency of the chain reaction. The algorithm-derived HCR reactions were validated with gel electrophoresis. All proposed reactions exhibit a hybridization complex with a molecular mass >1.5k base pairs, which is clear evidence of chain reaction. The hybridization efficiency trend revealed by gel electrophoresis corresponds nicely to the simulated data from the algorithm. The HCR reactions and the corresponding algorithm serve as a basis to further SARS–CoV-2 sensing applications and facilitate better screening strategies for the prevention of on-going pandemics. © 2020 by the authors. Licensee MDPI, Basel, Switzerland.","Algorithm; CoV-2; Hybridization chain reaction; SARS","apoptin; nucleocapsid phosphoprotein; ribonuclease P; unclassified drug; complementary DNA; algorithm; Article; computer model; controlled study; gel electrophoresis; gene amplification; gene locus; gene sequence; human; hybridization chain reaction; molecular weight; nonhuman; Severe acute respiratory syndrome coronavirus 2; simulation; Betacoronavirus; computer simulation; Coronavirus infection; genetics; isolation and purification; mass screening; nucleic acid amplification; pandemic; polymerase chain reaction; procedures; virology; virus pneumonia; Betacoronavirus; Computer Simulation; Coronavirus Infections; DNA, Complementary; Humans; Mass Screening; Nucleic Acid Amplification Techniques; Pandemics; Pneumonia, Viral; Polymerase Chain Reaction; Ribonuclease P","32370065","Int. J. Mol. Sci.",Article,"Final",Open Access,Scopus,2-s2.0-85084220661
[No author name available],[No author id available],"Sniffing out Covid-19",2020,"Veterinary Record","186","15",,"472","473",,,"10.1136/vr.m1753","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084303928&doi=10.1136%2fvr.m1753&partnerID=40&md5=c64ef3212d68cdaeccd2bedb981cf6a7",[No abstract available],,"airport; animal care; asymptomatic infection; bacterium detection; cancer diagnosis; coronavirus disease 2019; diagnostic test; disease re-emergence; emergency care; epidemic; human; infection control; infection risk; malaria; national health service; neurologic disease; non invasive procedure; nonhuman; Note; olfactory discrimination; sniffing; standardization; training; United Kingdom; virus detection; virus transmission; working dog; World Health Organization; coronavirus disease 2019; detection dog; England; government; non invasive measurement; Severe acute respiratory syndrome coronavirus 2",,"Vet. Rec.",Note,"Final",Open Access,Scopus,2-s2.0-85084303928
"Chen H.-Y., Chen A., Chen C.","56368500100;55961949200;36006174500;","Investigation of the impact of infrared sensors on core body temperature monitoring by comparing measurement sites",2020,"Sensors (Switzerland)","20","10", 2885,"","",,1,"10.3390/s20102885","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085157516&doi=10.3390%2fs20102885&partnerID=40&md5=beeffd5350b3ce8b57b80c32ac6b8993","Many types of thermometers have been developed to measure body temperature. Infrared thermometers (IRT) are fast, convenient and ease to use. Two types of infrared thermometers are uses to measure body temperature: Tympanic and forehead. With the spread of COVID-19 coronavirus, forehead temperature measurement is used widely to screen people for the illness. The performance of this type of device and the criteria for screening are worth studying. This study evaluated the performance of two types of tympanic infrared thermometers and an industrial infrared thermometer. The results showed that these infrared thermometers provide good precision. A fixed offset between tympanic and forehead temperature were found. The measurement values for wrist temperature show significant offsets with the tympanic temperature and cannot be used to screen fevers. The standard operating procedure (SOP) for the measurement of body temperature using an infrared thermometer was proposed. The suggestion threshold for the forehead temperature is 36 °C for screening of fever. The body temperature of a person who is possibly ill is then measured using a tympanic infrared thermometer for the purpose of a double check. © 2020 by the authors. Licensee MDPI, Basel, Switzerland.","Body temperature; COVID-19; Forehead temperature; Infrared thermometer; Tympanic temperature","Infrared detectors; Physiology; Temperature measurement; Body temperature; Core body; Coronaviruses; Infra-red sensor; Infrared thermometers; Measurement sites; Standard operating procedures; Thermometers; body temperature; coronavirus disease 2019; Coronavirus infection; fever; forehead; human; infrared radiation; pandemic; pathophysiology; physiology; thermometer; virology; virus pneumonia; Body Temperature; Coronavirus Infections; Fever; Forehead; Humans; Infrared Rays; Pandemics; Pneumonia, Viral; Thermometers","32438729","Sensors",Article,"Final",Open Access,Scopus,2-s2.0-85085157516
"Fani M., Teimoori A., Ghafari S.","57204922068;25646910900;57192163065;","Comparison of the COVID-2019 (SARS-CoV-2) pathogenesis with SARS-CoV and MERS-CoV infections",2020,"Future Virology","15","5",,"317","323",,,"10.2217/fvl-2020-0050","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088296877&doi=10.2217%2ffvl-2020-0050&partnerID=40&md5=12db2416ebd6c44ad88c7b94476fd881","The severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), was first identified in several patients who traveled to Wuhan or went to a seafood wholesale market in Wuhan. The phylogenetic tree showed that SARS-CoV-2 was 96.2% identical to bat β-coronaviruses from lineage B. Also, several studies reported that SARS-CoV-2 uses the SARS-CoV receptor, angiotensin-converting enzyme 2, for entry to target cells. Lung alveolar and small intestine are potential targets for SARS-CoV-2 due to the high expression of the angiotensin-converting enzyme 2 receptor. In this review, we focused on the zoonotic β-coronaviruses and given there is no specific drug or vaccine for coronavirus disease 2019, we reviewed the literature on the therapy options for SARS and Middle East respiratory syndrome coronavirus infection, in order to discover their possible use in the treatment of SARS-CoV-2 infections. © 2020 Future Medicine Ltd","ACE2; coronavirus; COVID-19; SARS-CoV-2; zoonotic diseases","anti human immunodeficiency virus agent; chloroquine; favipiravir; lopinavir; remdesivir; ribavirin; ritonavir; antiviral therapy; comparative study; coronavirus disease 2019; human; Middle East respiratory syndrome; nonhuman; priority journal; Review; severe acute respiratory syndrome; virus pathogenesis; virus transmission",,"Future Virol.",Review,"Final",Open Access,Scopus,2-s2.0-85088296877
"Naddeo V., Liu H.","55953370700;54963971200;","Editorial Perspectives: 2019 novel coronavirus (SARS-CoV-2): What is its fate in urban water cycle and how can the water research community respond?",2020,"Environmental Science: Water Research and Technology","6","5",,"1213","1216",,15,"10.1039/d0ew90015j","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084810282&doi=10.1039%2fd0ew90015j&partnerID=40&md5=2b45f4f4090d92e1c23158f2b88bcf7b",[No abstract available],,"COVID-19; hydrological cycle; research; urban area; viral disease; water management; Coronavirus; SARS coronavirus",,"Environ. Sci. Water Res. Technol.",Review,"Final",,Scopus,2-s2.0-85084810282
