"Dormont F., Brusini R., Cailleau C., Reynaud F., Reynaud F., Peramo A., Gendron A., Mougin J., Gaudin F., Gaudin F., Varna M., Couvreur P.","57195373223;57209719589;57206774654;48061455500;48061455500;57189367333;57217176877;57197288344;23034625400;23034625400;16069883600;7102447985;","Squalene-based multidrug nanoparticles for improved mitigation of uncontrolled inflammation in rodents",2020,"Science Advances","6","23", EAAZ5466,"","",,4,"10.1126/sciadv.aaz5466","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086153606&doi=10.1126%2fsciadv.aaz5466&partnerID=40&md5=3b7fa5e0767b3f3c5b8fdf21d2d526c8","Uncontrolled inflammatory processes are at the root of numerous pathologies. Most recently, studies on confirmed COVID-19 cases have suggested that mortality might be due to virally induced hyperinflammation. Uncontrolled pro-inflammatory states are often driven by continuous positive feedback loops between pro-inflammatory signaling and oxidative stress, which cannot be resolved in a targeted manner. Here, we report on the development of multidrug nanoparticles for the mitigation of uncontrolled inflammation. The nanoparticles are made by conjugating squalene, a natural lipid, to adenosine, an endogenous immunomodulator, and then encapsulating α-tocopherol, as antioxidant. This resulted in high drug loading, biocompatible, multidrug nanoparticles. By exploiting the endothelial dysfunction at sites of acute inflammation, these multidrug nanoparticles delivered the therapeutic agents in a targeted manner, conferring survival advantage to treated animals in models of endotoxemia. Selectively delivering adenosine and antioxidants together could serve as a novel therapeutic approach for safe treatment of acute paradoxal inflammation. © 2020 The Authors.",,"Aliphatic compounds; Antioxidants; Biocompatibility; Controlled drug delivery; Mammals; Nanoparticles; Pathology; Endothelial dysfunction; High drug loadings; Immuno modulators; Inflammatory process; Inflammatory signaling; Natural lipids; Positive feedback loop; Therapeutic agents; Targeted drug delivery; adenosine; alpha tocopherol; antioxidant; immunologic factor; lipopolysaccharide; nanoparticle; squalene; animal; Bagg albino mouse; Betacoronavirus; C57BL mouse; chemistry; coronavirus disease 2019; Coronavirus infection; disease model; drug delivery system; endotoxemia; female; male; mouse; pandemic; pathology; procedures; systemic inflammatory response syndrome; treatment outcome; virology; virus pneumonia; Adenosine; alpha-Tocopherol; Animals; Antioxidants; Betacoronavirus; Coronavirus Infections; Disease Models, Animal; Drug Delivery Systems; Endotoxemia; Female; Immunologic Factors; Lipopolysaccharides; Male; Mice; Mice, Inbred BALB C; Mice, Inbred C57BL; Nanoparticles; Pandemics; Pneumonia, Viral; Squalene; Systemic Inflammatory Response Syndrome; Treatment Outcome","32548259","Sci. Adv.",Article,"Final",Open Access,Scopus,2-s2.0-85086153606
"Menendez J.A.","7102824561;","Metformin and SARS-CoV-2: Mechanistic lessons on air pollution to weather the cytokine/thrombotic storm in COVID-19",2020,"Aging","12","10",,"8760","8765",,1,"10.18632/aging.103347","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086096349&doi=10.18632%2faging.103347&partnerID=40&md5=79c46e1b3036f07adf5591c6edfd25e6","Pathological signaling in the lung induced by particulate matter (PM) air pollution partially overlaps with that provoked by COVID-19, the pandemic disease caused by infection with the novel coronavirus SARS-CoV-2. Metformin is capable of suppressing one of the molecular triggers of the proinflammatory and prothrombotic processes of urban PM air pollution, namely the mitochondrial ROS/Ca2+ release-activated Ca2+ channels (CRAC)/IL-6 cascade. Given the linkage between mitochondrial functionality, ion channels, and inflamm-aging, the ability of metformin to target mitochondrial electron transport and prevent ROS/CRAC-mediated IL-6 release might illuminate new therapeutic avenues to quell the raging of the cytokine and thrombotic-like storms that are the leading causes of COVID-19 morbidity and mortality in older people. The incorporation of infection rates, severity and lethality of SARS-CoV-2 infections as new outcomes of metformin usage in elderly populations at risk of developing severe COVID-19, together with the assessment of bronchial/serological titers of inflammatory cytokines and D-dimers, could provide a novel mechanistic basis for the consideration of metformin as a therapeutic strategy against the inflammatory and thrombotic states underlying the gerolavic traits of SARS-CoV-2 infection. © 2020, Menendez.","Aging; Air pollution; COVID-19; Inflammation; Particulate matter","antidiabetic agent; calcium release activated calcium channel; interleukin 6; metformin; reactive oxygen metabolite; aged; Betacoronavirus; blood; coronavirus disease 2019; Coronavirus infection; drug effect; drug repositioning; human; immunology; inflammation; metabolism; pandemic; particulate matter; physiology; procedures; Severe acute respiratory syndrome coronavirus 2; signal transduction; thrombosis; virus pneumonia; Aged; Betacoronavirus; Calcium Release Activated Calcium Channels; Coronavirus Infections; Drug Repositioning; Humans; Hypoglycemic Agents; Inflammation; Interleukin-6; Metformin; Pandemics; Particulate Matter; Pneumonia, Viral; Reactive Oxygen Species; Signal Transduction; Thrombosis","32463794","Aging",Article,"Final",,Scopus,2-s2.0-85086096349
"Gao Y., Chen C., Wang J.","57210165611;57217235569;56019552200;","Antigen and Antibody Detection of SARS-CoV-2 [2019新型冠状病毒的抗原抗体检测]",2020,"Jiliang Xuebao/Acta Metrologica Sinica","41","5",,"513","517",,,"10.3969/j.issn.1000-1158.2020.05.01","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086866280&doi=10.3969%2fj.issn.1000-1158.2020.05.01&partnerID=40&md5=b4f263497a3c0e55edf7306123097f39","2019 novel coronavirus (SARS-CoV-2) invades the human body and causes an acute respiratory infectious disease, which was named as Corona Virus Disease (COVID-19). The global spread of SARS-Cov-2 poses a huge threat to global public health security. The detection of SARS-CoV-2 is particularly important for disease diagnosis. Immunoassay method has played a role in clinical diagnosis as an aid to virus nucleic acid detection. Immuno-diagnostic techniques include antibody and antigen detection, and determine whether the virus are carried by detecting the virus's own protein and antibody. Analysis was focused on the current immunoassay methods for SARS-CoV-2. © 2020, Acta Metrologica Sinica Press. All right reserved.","2019-nCoV/SARS-Cov-2; Antibody; Antigen; COVID-19; Detection; Immunoassay method; Metrology",,,"Jiliang Xuebao",Article,"Final",,Scopus,2-s2.0-85086866280
"Eastman R.T., Roth J.S., Brimacombe K.R., Simeonov A., Shen M., Patnaik S., Hall M.D.","7004716303;57202197671;19638334000;14058867100;56522237600;7102590494;57194504994;","Remdesivir: A Review of Its Discovery and Development Leading to Emergency Use Authorization for Treatment of COVID-19",2020,"ACS Central Science","6","5",,"672","683",,9,"10.1021/acscentsci.0c00489","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084655261&doi=10.1021%2facscentsci.0c00489&partnerID=40&md5=3d310d18fb2934d9ef91676351edd0f3","The global pandemic of SARS-CoV-2, the causative viral pathogen of COVID-19, has driven the biomedical community to action-to uncover and develop antiviral interventions. One potential therapeutic approach currently being evaluated in numerous clinical trials is the agent remdesivir, which has endured a long and winding developmental path. Remdesivir is a nucleotide analogue prodrug that perturbs viral replication, originally evaluated in clinical trials to thwart the Ebola outbreak in 2014. Subsequent evaluation by numerous virology laboratories demonstrated the ability of remdesivir to inhibit coronavirus replication, including SARS-CoV-2. Here, we provide an overview of remdesivir's discovery, mechanism of action, and the current studies exploring its clinical effectiveness. © This article not subject to U.S. Copyright. Published 2020 by the American Chemical Society.",,"Biomedical community; Clinical effectiveness; Clinical trial; Coronaviruses; Mechanism of action; Nucleotide analogues; Prodrugs; Viral replication; Diseases",,"ACS Cent. Sci.",Article,"Final",Open Access,Scopus,2-s2.0-85084655261
"Uckun F.M.","57217760172;","Reducing the Fatality Rate of COVID-19 by Applying Clinical Insights From Immuno-Oncology and Lung Transplantation",2020,"Frontiers in Pharmacology","11",, 796,"","",,1,"10.3389/fphar.2020.00796","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086156328&doi=10.3389%2ffphar.2020.00796&partnerID=40&md5=cf471e14fdb6031f46386043d27e7960","There is an urgent need to identify effective strategies that can stop or reverse the inflammatory process that causes acute lung injury, ARDS, and multi-organ failure in COVID-19. Adaptive clinical trials with parallel enrollment to different arms each evaluating a rationally designed combination modality could provide the foundation for the accelerated identification of effective and safe multi-modality treatment algorithms for COVID-19 pneumonia. This article summarizes the insights and lessons learned from clinical immune-oncology trials as well as lung transplantation that are informing the clinical development of promising new strategies aimed at reducing the fatality rate in COVID-19. © Copyright © 2020 Uckun.","2019-nCoV; acute lung injury; acute respiratory distress syndrome; COVID-19; cytokine release syndrome; systemic capillary leak","antivirus agent; azithromycin; bevacizumab; chloroquine; eculizumab; emapalumab; favipiravir; hydroxychloroquine sulfate; infliximab; lenzilumab; montelukast; remdesivir; sarilumab; siltuximab; steroid; tocilizumab; artificial ventilation; coronavirus disease 2019; extracorporeal oxygenation; human; immuno oncology; immunology; lung lavage; lung transplantation; mortality rate; mortality risk; nonhuman; oncology; post exposure prophylaxis; proof of concept; Review; risk reduction; Severe acute respiratory syndrome coronavirus 2; virus load",,"Front. Pharmacol.",Review,"Final",Open Access,Scopus,2-s2.0-85086156328
"Naz F., Arish M.","55614688200;57118020600;","Battling COVID-19 Pandemic: Sphingosine-1-Phosphate Analogs as an Adjunctive Therapy?",2020,"Frontiers in Immunology","11",, 1102,"","",,,"10.3389/fimmu.2020.01102","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085492166&doi=10.3389%2ffimmu.2020.01102&partnerID=40&md5=154d31ae15b747817bb019e2e3657224","With the sudden outbreak of COVID-19 patient worldwide and associated mortality, it is critical to come up with an effective treatment against SARS-CoV-2. Studies suggest that mortality due to COVID 19 is mainly attributed to the hyper inflammatory response leading to cytokine storm and ARDS in infected patients. Sphingosine-1-phosphate receptor 1 (S1PR1) analogs, AAL-R and RP-002, have earlier provided in-vivo protection from the pathophysiological response during H1N1 influenza infection and improved mortality. Recently, it was shown that the treatment with sphingosine-1-phosphate receptor 1 analog, CYM5442, resulted in the significant dampening of the immune response upon H1N1 challenge in mice and improved survival of H1N1 infected mice in combination with an antiviral drug, oseltamivir. Hence, here we suggest to investigate the possible utility of using S1P analogs to treat COVID-19. © Copyright © 2020 Naz and Arish.","COVID-19; cytokine storm; immuno-modulators; S1P analogs; SARS-CoV-2","corticosteroid; cym5542; gamma interferon; gamma interferon inducible protein 10; interferon; interleukin 6; Janus kinase 1; Janus kinase 2; mitogen activated protein kinase 1; mitogen activated protein kinase 3; monocyte chemotactic protein 1; neutralizing antibody; RANTES; rp 002; sphingosine 1 phosphate; sphingosine 1 phosphate derivative; unclassified drug; 2-(4-(5-(3,4-diethoxyphenyl)-1,2,4-oxadiazol-3-yl)-2,3-dihydro-1H-inden-1-yl amino)ethanol; indan derivative; lysophospholipid; oseltamivir; oxadiazole derivative; S1PR1 protein, human; sphingosine; sphingosine 1-phosphate; Article; CD4+ T lymphocyte; CD8+ T lymphocyte; coronavirus disease 2019; corticosteroid therapy; cytokine production; cytokine storm; human; immune response; immunopathology; influenza A (H1N1); nonhuman; pandemic; pneumonia; protein phosphorylation; Severe acute respiratory syndrome coronavirus 2; signal transduction; viral clearance; virus load; animal; Betacoronavirus; Coronavirus infection; cytokine release syndrome; drug effect; immunology; Influenza A virus (H1N1); metabolism; mouse; orthomyxovirus infection; pandemic; virus pneumonia; Animals; Betacoronavirus; Coronavirus Infections; Cytokine Release Syndrome; Humans; Indans; Influenza A Virus, H1N1 Subtype; Lysophospholipids; Mice; Orthomyxoviridae Infections; Oseltamivir; Oxadiazoles; Pandemics; Pneumonia, Viral; Sphingosine; Sphingosine-1-Phosphate Receptors","32670273","Front. Immunol.",Article,"Final",Open Access,Scopus,2-s2.0-85085492166
"D’avolio A., Avataneo V., Manca A., Cusato J., De Nicolò A., Lucchini R., Keller F., Cantù M.","57190167868;56525199500;57214098778;37112059200;55181684600;57216705929;8922286500;57208985639;","25-hydroxyvitamin D concentrations are lower in patients with positive PCR for SARS-CoV-2",2020,"Nutrients","12","5", 1359,"","",,11,"10.3390/nu12051359","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084347868&doi=10.3390%2fnu12051359&partnerID=40&md5=1c4027380ae71eaaa36cecf2f5c19b47","Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) causes coronavirus disease 2019 (COVID-19), with a clinical outcome ranging from mild to severe, including death. To date, it is unclear why some patients develop severe symptoms. Many authors have suggested the involvement of vitamin D in reducing the risk of infections; thus, we retrospectively investigated the 25-hydroxyvitamin D (25(OH)D) concentrations in plasma obtained from a cohort of patients from Switzerland. In this cohort, significantly lower 25(OH)D levels (p = 0.004) were found in PCR-positive for SARS-CoV-2 (median value 11.1 ng/mL) patients compared with negative patients (24.6 ng/mL); this was also confirmed by stratifying patients according to age >70 years. On the basis of this preliminary observation, vitamin D supplementation might be a useful measure to reduce the risk of infection. Randomized controlled trials and large population studies should be conducted to evaluate these recommendations and to confirm our preliminary observation. © 2020 by the authors. Licensee MDPI, Basel, Switzerland.","Concentrations; Coronavirus; COVID-19; Deficiency; SARS-CoV-2; Vitamin D","25 hydroxyvitamin D; colecalciferol; ergocalciferol; 25-hydroxyvitamin D; vitamin D; adolescent; adult; age; aged; Article; child; cohort analysis; controlled study; coronavirus disease 2019; female; human; infant; infection risk; liquid chromatography-mass spectrometry; major clinical study; male; middle aged; newborn; polymerase chain reaction; retrospective study; Severe acute respiratory syndrome coronavirus 2; Switzerland; vitamin blood level; vitamin D deficiency; vitamin supplementation; Betacoronavirus; blood; Coronavirus infection; dietary supplement; isolation and purification; pandemic; very elderly; virus pneumonia; Age Factors; Aged; Aged, 80 and over; Betacoronavirus; Coronavirus Infections; Dietary Supplements; Female; Humans; Male; Middle Aged; Pandemics; Pneumonia, Viral; Polymerase Chain Reaction; Retrospective Studies; Switzerland; Vitamin D","32397511","Nutrients",Article,"Final",Open Access,Scopus,2-s2.0-85084347868
"Saber-Ayad M., Saleh M.A., Abu-Gharbieh E.","36100701200;7201797507;24586714800;","The rationale for potential pharmacotherapy of covid-19",2020,"Pharmaceuticals","13","5", 96,"","",,2,"10.3390/ph13050096","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085519567&doi=10.3390%2fph13050096&partnerID=40&md5=856f5a4c933db094ae740135f7a681ff","On 11 March 2020, the coronavirus disease (COVID-19) was defined by the World Health Organization as a pandemic. Severe acute respiratory syndrome-2 (SARS-CoV-2) is the newly evolving human coronavirus infection that causes COVID-19, and it first appeared in Wuhan, China in December 2019 and spread rapidly all over the world. COVID-19 is being increasingly investigated through virology, epidemiology, and clinical management strategies. There is currently no established consensus on the standard of care in the pharmacological treatment of COVID-19 patients. However, certain medications suggested for other diseases have been shown to be potentially effective for treating this infection, though there has yet to be clear evidence. Therapies include new agents that are currently tested in several clinical trials, in addition to other medications that have been repurposed as antiviral and immune-modulating therapies. Previous high-morbidity human coronavirus epidemics such as the 2003 SARS-CoV and the 2012 Middle East respiratory syndrome coronavirus (MERS-CoV) prompted the identification of compounds that could theoretically be active against the emerging coronavirus SARS-CoV-2. Moreover, advances in molecular biology techniques and computational analysis have allowed for the better recognition of the virus structure and the quicker screening of chemical libraries to suggest potential therapies. This review aims to summarize rationalized pharmacotherapy considerations in COVID-19 patients in order to serve as a tool for health care professionals at the forefront of clinical care during this pandemic. All the reviewed therapies require either additional drug development or randomized large-scale clinical trials to be justified for clinical use. © 2020 by the authors. Licensee MDPI, Basel, Switzerland.","ACE2; Baricitinib; Chloroquine; COVID-19; Favipiravir; Interferons; Lopinavir; Remdesivir; SARS-CoV-2; TMPRSS2","alanine aminotransferase; angiotensin receptor antagonist; antivirus agent; aspartate aminotransferase; azithromycin; baricitinib; bevacizumab; camostat; camrelizumab; chloroquine; cobicistat plus darunavir; dipeptidyl carboxypeptidase inhibitor; eculizumab; favipiravir; fingolimod; hydroxychloroquine; immunoglobulin; interferon; ivermectin; lopinavir plus ritonavir; meplazumab; oseltamivir; remdesivir; ribavirin; ruxolitinib; sarilumab; thymosin alpha1; tocilizumab; umifenovir; unclassified drug; unindexed drug; abdominal pain; acute kidney failure; alanine aminotransferase blood level; anemia; angina pectoris; antiviral therapy; Article; aspartate aminotransferase blood level; asthenia; ataxia; blurred vision; cardiotoxicity; chill; concentration loss; coronavirus disease 2019; coughing; creatinine blood level; depression; diarrhea; dizziness; drug efficacy; drug mechanism; drug safety; dyspnea; ECG abnormality; eosinophilia; face edema; faintness; flu like syndrome; gastrointestinal disease; gastrointestinal symptom; headache; heart muscle conduction disturbance; hematologic disease; hemolytic uremic syndrome; hot flush; human; hyperkalemia; hyperplasia; hypersensitivity; hypertension; hyperthermia; hyperuricemia; hypoglycemia; hypotension; hypothyroidism; incubation time; infection; injection site inflammation; insomnia; irritability; jaundice; kidney disease; leukopenia; liver disease; liver function test; liver toxicity; lymphocytopenia; malignant neoplasm; meningococcosis; mental disease; myalgia; myocardial disease; nausea; nephrotoxicity; neutropenia; nose disease; onchocerciasis; opportunistic infection; pancreatitis; paroxysmal nocturnal hemoglobinuria; peripheral edema; pneumonia; pruritus; QT prolongation; rash; reactive skin capillary hyperplasia; retinopathy; Severe acute respiratory syndrome coronavirus 2; side effect; sinus pain; sleep disorder; somnolence; stuffy nose; suicide; symptomatology; tachycardia; thorax pain; thrombocytopenia; thrombosis; transient tachycardia; urea nitrogen blood level; urinary urgency; vertigo; virostatic activity; virus morphology; vomiting",,"Pharmaceuticals",Article,"Final",Open Access,Scopus,2-s2.0-85085519567
"Zabetakis I., Lordan R., Norton C., Tsoupras A.","57217526437;57216888955;55762401500;14629535300;","Covid-19: The inflammation link and the role of nutrition in potential mitigation",2020,"Nutrients","12","5", 1466,"","",,7,"10.3390/nu12051466","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085157470&doi=10.3390%2fnu12051466&partnerID=40&md5=dee4b68c4941145cfb55039166962bb3","The novel coronavirus disease (COVID-19) pandemic caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) has engulfed the world, affecting more than 180 countries. As a result, there has been considerable economic distress globally and a significant loss of life. Sadly, the vulnerable and immunocompromised in our societies seem to be more susceptible to severe COVID-19 complications. Global public health bodies and governments have ignited strategies and issued advisories on various handwashing and hygiene guidelines, social distancing strategies, and, in the most extreme cases, some countries have adopted “stay in place” or lockdown protocols to prevent COVID-19 spread. Notably, there are several significant risk factors for severe COVID-19 infection. These include the presence of poor nutritional status and pre-existing noncommunicable diseases (NCDs) such as diabetes mellitus, chronic lung diseases, cardiovascular diseases (CVD), obesity, and various other diseases that render the patient immunocompromised. These diseases are characterized by systemic inflammation, which may be a common feature of these NCDs, affecting patient outcomes against COVID-19. In this review, we discuss some of the anti-inflammatory therapies that are currently under investigation intended to dampen the cytokine storm of severe COVID-19 infections. Furthermore, nutritional status and the role of diet and lifestyle is considered, as it is known to affect patient outcomes in other severe infections and may play a role in COVID-19 infection. This review speculates the importance of nutrition as a mitigation strategy to support immune function amid the COVID-19 pandemic, identifying food groups and key nutrients of importance that may affect the outcomes of respiratory infections. © 2020 by the authors. Licensee MDPI, Basel, Switzerland.","Anti-inflammatory; Coronavirus; COVID-19; Infection; Inflammation; Noncommunicable diseases; Nutrition; SARS-CoV-2; Vitamin C; Vitamin D; Zinc","alpha tocopherol; angiotensin converting enzyme 2; ascorbic acid; copper; dipeptidyl carboxypeptidase inhibitor; fish oil; hydroxychloroquine; inflammasome; interleukin 1; interleukin 1beta; interleukin 33; interleukin 6; interleukin 7; mitogen activated protein kinase; omega 3 fatty acid; pathogen associated molecular pattern; probiotic agent; prostaglandin E synthase 1; prostaglandin E2; reactive nitrogen species; toll like receptor; tumor necrosis factor; vasculotropin; vitamin D; zinc; antiinflammatory agent; cytokine; adaptive immunity; antigen presenting cell; antiinflammatory activity; antiretroviral therapy; antiviral therapy; body mass; coronavirus disease 2019; cytokine production; cytokine storm; diet supplementation; dietary intake; fruit; hand washing; human; immune function test; immune response; immunosuppressive treatment; inflammation; intensive care unit; lifestyle; Mediterranean diet; Middle East respiratory syndrome; non communicable disease; non insulin dependent diabetes mellitus; noninvasive ventilation; nutrition; nutritional status; Review; risk evaluation and mitigation strategy; risk factor; Severe acute respiratory syndrome coronavirus 2; vegetable; virus replication; Western diet; Betacoronavirus; blood; Coronavirus infection; diet; diet therapy; immunology; inflammation; nutritional status; pandemic; procedures; virology; virus pneumonia; Anti-Inflammatory Agents; Betacoronavirus; Coronavirus Infections; Cytokines; Diet; Humans; Inflammation; Nutrition Therapy; Nutritional Status; Pandemics; Pneumonia, Viral","32438620","Nutrients",Review,"Final",Open Access,Scopus,2-s2.0-85085157470
"Jago C.","57213035971;","CHI's 5th Annual Immuno-Oncology Summit Europe: London, UK - March 9-12, 2020",2020,"Drugs of the Future","45","5",,"359","363",,,"10.1358/dof.2020.45.5.3154195","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085615986&doi=10.1358%2fdof.2020.45.5.3154195&partnerID=40&md5=9a92cdfedc7b0063b10b8bc8ee3f3f10","The 5th Immuno-Oncology Summit Europe annual meeting from Cambridge Healthcare Institute (CHI) comprised 6 conference tracks covering the many fascinating aspects of the immuno-oncology field. There were fewer attendees and presenters this year due to the coronavirus, COVID-19, outbreak and subsequent travel bans, but the summit still provided excellent updates on the ongoing research into this field of cancer research. Copyright © 2020 Clarivate Analytics.","CB-213; CT-0508; FS-118; GB-1275; MOv18IgE; PD1-IL2v","bispecific antibody; cancer antibody; CD11b antigen; chimeric antigen receptor; folate receptor 1 antibody; immunoglobulin E; immunoglobulin Fc fragment; interleukin 2; Mov18IgE antibody; receptor antibody; unclassified drug; cancer immunology; cancer immunotherapy; chimeric antigen receptor T-cell immunotherapy; clinical study; Conference Paper; coronavirus disease 2019; drug industry; gamma delta T lymphocyte; human; macrophage; medical society; natural killer cell; United Kingdom",,"Drugs Future",Conference Paper,"Final",,Scopus,2-s2.0-85085615986
"Richez C., Lazaro E., Lemoine M., Truchetet M.-E., Schaeverbeke T.","55911818300;13905700100;14622950100;26041097300;7005108096;","Implications du COVID-19 pour la prise en charge des rhumatismes inflammatoires chroniques",2020,"Revue du Rhumatisme (Edition Francaise)","87","3",,"143","145",,,"10.1016/j.rhum.2020.03.008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083567269&doi=10.1016%2fj.rhum.2020.03.008&partnerID=40&md5=3d835ba921ef353ee0c7a8168bebbd6e",[No abstract available],,,,"Rev. Rhum Ed. Fr.",Editorial,"Final",Open Access,Scopus,2-s2.0-85083567269
"Richez C., Lazaro E., Lemoine M., Truchetet M.-E., Schaeverbeke T.","55911818300;13905700100;14622950100;26041097300;7005108096;","Implications of COVID-19 for the management of patients with inflammatory rheumatic diseases",2020,"Joint Bone Spine","87","3",,"187","189",,4,"10.1016/j.jbspin.2020.03.010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083327828&doi=10.1016%2fj.jbspin.2020.03.010&partnerID=40&md5=7cccbea909fa9d55bd2e910c41eb6283",[No abstract available],"COVID-19; Health system; Inflammatory rheumatic diseases; Treatment","chronic inflammation; coronavirus disease 2019; Editorial; epidemic; health care system; human; inflammatory disease; nonhuman; rheumatic disease; telemedicine; Betacoronavirus; chronic disease; complication; Coronavirus infection; health care delivery; infection control; organization and management; pandemic; procedures; risk factor; virus pneumonia; Betacoronavirus; Chronic Disease; Coronavirus Infections; Delivery of Health Care; Humans; Infection Control; Pandemics; Pneumonia, Viral; Rheumatic Diseases; Risk Factors; Telemedicine","32321633","Jt. Bone Spine",Editorial,"Final",Open Access,Scopus,2-s2.0-85083327828
"Gupta A.","55492019900;","Is Immuno-modulation the Key to COVID-19 Pandemic?",2020,"Indian Journal of Orthopaedics","54","3",,"394","397",,1,"10.1007/s43465-020-00121-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084236343&doi=10.1007%2fs43465-020-00121-7&partnerID=40&md5=e9cec2de38c3aed1d17f4262c6134ee2",[No abstract available],,,,"Indian J. Orthop.",Letter,"Final",,Scopus,2-s2.0-85084236343
"Zhang L., Liu Y.","57215850526;55742019200;","Potential interventions for novel coronavirus in China: A systematic review",2020,"Journal of Medical Virology","92","5",,"479","490",,155,"10.1002/jmv.25707","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080881381&doi=10.1002%2fjmv.25707&partnerID=40&md5=a111fa8995ffd319e060ae9cd8adb19e","An outbreak of a novel coronavirus (COVID-19 or 2019-CoV) infection has posed significant threats to international health and the economy. In the absence of treatment for this virus, there is an urgent need to find alternative methods to control the spread of disease. Here, we have conducted an online search for all treatment options related to coronavirus infections as well as some RNA-virus infection and we have found that general treatments, coronavirus-specific treatments, and antiviral treatments should be useful in fighting COVID-19. We suggest that the nutritional status of each infected patient should be evaluated before the administration of general treatments and the current children's RNA-virus vaccines including influenza vaccine should be immunized for uninfected people and health care workers. In addition, convalescent plasma should be given to COVID-19 patients if it is available. In conclusion, we suggest that all the potential interventions be implemented to control the emerging COVID-19 if the infection is uncontrollable. © 2020 Wiley Periodicals, Inc.","2019-CoV; coronavirus; COVID-19; MERS; potential interventions; SARS","alpha tocopherol; antivirus agent; ascorbic acid; chloroquine; cinanserin; cyclosporine; diarylheptanoid derivative; dipeptidyl carboxypeptidase inhibitor; emodin; flavonoid; immunoglobulin; interferon; iron; lopinavir plus ritonavir; monoclonal antibody; nelfinavir; nicotianamine; omega 3 fatty acid; polyunsaturated fatty acid; promazine; proteinase inhibitor; remdesivir; retinol; ribavirin; selenium; thymopentin; thymosin alpha1; unclassified drug; unindexed drug; vitamin B group; zinc; COVID-19; immunologic factor; severe acute respiratory syndrome coronavirus 2; trace element; virus vaccine; vitamin; antiviral therapy; China; Chinese medicine; coronavirus disease 2019; coronavirus disease 2019; diet therapy; human; infection control; nonhuman; Review; SARS coronavirus; severe acute respiratory syndrome; Severe acute respiratory syndrome coronavirus 2; systematic review; virus infection; Betacoronavirus; China; Coronavirus infection; nutritional status; passive immunization; pathogenicity; plasma; virus pneumonia; Antiviral Agents; Betacoronavirus; China; Coronavirus Infections; Humans; Immunization, Passive; Immunologic Factors; Nutritional Status; Plasma; Pneumonia, Viral; Trace Elements; Viral Vaccines; Vitamins","32052466","J. Med. Virol.",Review,"Final",Open Access,Scopus,2-s2.0-85080881381
"Simcock R., Thomas T.V., Estes C., Filippi A.R., Katz M.A., Pereira I.J., Saeed H.","55241223500;57203851294;57214174704;7006977734;57216224667;56800125000;57191475051;","COVID-19: Global radiation oncology's targeted response for pandemic preparedness",2020,"Clinical and Translational Radiation Oncology","22",,,"55","68",,57,"10.1016/j.ctro.2020.03.009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082866702&doi=10.1016%2fj.ctro.2020.03.009&partnerID=40&md5=3548cc596343317676c6b90f3c6cc68f","As the global COVID-19 pandemic escalates there is a need within radiation oncology to work to support our patients in the best way possible. Measures are required to reduce infection spread between patients and within the workforce. Departments need contingency planning to create capacity and continue essential treatments despite a reduced workforce. The #radonc community held an urgent online journal club on Twitter in March 2020 to discuss these issues and create some consensus on crucial next steps. There were 121 global contributors. This document summarises these discussions around themes of infection prevention, rationalisation of workload and working practice in the presence of infection. © 2020 The Authors","Cancer; COVID-19; Hypofractionation; Pandemic; Radiotherapy","Article; bladder cancer; brachytherapy; brain cancer; breast cancer; cancer radiotherapy; conversation; coronavirus disease 2019; external beam radiotherapy; head and neck cancer; human; hypofractionated radiotherapy; infection prevention; infection risk; intensity modulated radiation therapy; lung cancer; overall survival; palliative therapy; pancreas cancer; pandemic; phase 1 clinical trial (topic); phase 2 clinical trial (topic); phase 3 clinical trial (topic); priority journal; prostate cancer; radiation dose; radiation oncology; rectum cancer; stereotactic body radiation therapy; virus transmission",,"Clin. Transl. Radiat. Oncol.",Article,"Final",Open Access,Scopus,2-s2.0-85082866702
